# Time-averaged data for fix 4
# TimeStep f_cold f_hot
1000 0.234809 -0.810971
2000 0.356171 -1.79576
3000 -0.0152734 -2.7901
4000 1.53262 -2.0914
5000 1.3545 -2.67867
6000 1.62398 -1.97461
7000 2.69025 -1.82982
8000 3.39176 -2.0535
9000 3.05689 -1.5677
10000 4.64269 -1.88729
11000 4.57493 -2.14698
12000 4.13666 -2.97427
13000 4.66872 -3.8525
14000 3.53194 -3.57736
15000 4.34297 -4.1505
16000 5.34077 -3.17427
17000 6.27882 -3.50863
18000 5.13668 -3.33095
19000 6.68577 -3.26939
20000 8.23723 -3.83083
21000 7.95669 -3.64967
22000 8.63351 -3.92973
23000 8.85449 -4.80566
24000 9.24855 -5.40105
25000 9.87401 -5.18369
26000 10.5278 -5.635
27000 9.86292 -7.37237
28000 11.2336 -7.03456
29000 11.4555 -6.82362
30000 12.5027 -7.79205
31000 12.6589 -7.76711
32000 12.456 -7.27698
33000 13.1063 -8.04649
34000 12.7055 -8.46129
35000 13.2449 -8.62813
36000 13.9814 -8.22462
37000 14.3755 -9.23016
38000 14.1986 -9.82498
39000 13.4057 -11.2341
40000 13.6367 -11.8518
41000 14.4751 -11.0896
42000 14.566 -11.0386
43000 14.8405 -12.6513
44000 15.3669 -13.3
45000 14.3298 -13.5714
46000 14.4375 -13.6867
47000 15.0274 -14.0828
48000 15.4438 -14.4815
49000 16.2277 -14.6599
50000 15.4629 -14.8662
51000 16.1374 -15.1267
52000 16.6205 -15.3015
53000 17.2026 -15.2198
54000 18.1247 -16.1705
55000 18.9658 -17.2645
56000 18.7931 -17.205
57000 18.6713 -17.9803
58000 19.7495 -18.6467
59000 19.2058 -18.7563
60000 19.7607 -20.4828
61000 20.5176 -20.4928
62000 20.3166 -21.9887
63000 20.8479 -21.4137
64000 21.6092 -22.2398
65000 22.6304 -23.1993
66000 23.2132 -22.4218
67000 23.6914 -23.0546
68000 22.9016 -23.9137
69000 24.4938 -25.0846
70000 24.3751 -26.484
71000 24.4987 -25.8953
72000 25.909 -25.8353
73000 25.933 -27.0661
74000 26.182 -26.4064
75000 26.773 -27.0175
76000 27.5695 -26.6116
77000 28.6386 -27.455
78000 28.8139 -27.0782
79000 28.4196 -26.8512
80000 28.4738 -27.9611
81000 28.1863 -28.5098
82000 28.6117 -29.3136
83000 30.365 -29.091
84000 31.3867 -29.8429
85000 30.5457 -30.6541
86000 31.262 -31.6543
87000 31.7339 -31.8745
88000 31.9456 -32.0249
89000 32.4915 -31.2856
90000 31.9508 -32.6703
91000 32.46 -31.1661
92000 33.3137 -31.781
93000 33.6124 -32.2114
94000 33.872 -32.9692
95000 34.3463 -33.9881
96000 33.7357 -35.8857
97000 33.859 -35.205
98000 34.2922 -34.8646
99000 33.7524 -34.2149
100000 35.4144 -35.0877
101000 35.47 -34.8592
102000 35.4262 -35.8755
103000 35.4784 -36.7053
104000 36.2222 -36.9655
105000 36.7901 -36.5942
106000 37.0868 -34.8803
107000 37.793 -35.3681
108000 38.8842 -36.1555
109000 38.256 -36.7842
110000 39.0313 -36.7982
111000 39.8158 -38.006
112000 39.3406 -39.0819
113000 39.5744 -38.8031
114000 40.432 -39.3721
115000 40.8773 -40.6305
116000 40.6994 -40.8164
117000 41.3277 -41.1954
118000 42.0577 -40.9104
119000 42.2995 -42.0772
120000 43.8131 -41.1216
121000 43.4441 -42.2892
122000 43.6434 -43.2973
123000 43.6466 -43.6795
124000 45.2571 -44.5984
125000 44.8041 -43.3413
126000 44.3657 -43.4115
127000 44.675 -43.0245
128000 45.306 -44.1352
129000 46.0254 -44.668
130000 46.4571 -45.121
131000 46.6221 -45.5053
132000 47.6893 -45.8075
133000 47.1191 -45.6338
134000 45.8824 -46.8531
135000 45.891 -48.1034
136000 46.8336 -48.53
137000 47.7385 -48.496
138000 48.4181 -49.3848
139000 48.9821 -49.292
140000 49.3625 -49.7891
141000 48.5645 -49.4164
142000 50.3797 -49.2639
143000 50.2551 -49.8631
144000 50.1806 -50.7411
145000 50.4029 -51.7165
146000 51.3385 -53.035
147000 51.776 -53.0313
148000 51.0919 -53.8612
149000 52.5628 -52.5807
150000 53.3692 -53.1665
151000 53.5429 -54.347
152000 53.5851 -54.9174
153000 53.2023 -55.5957
154000 54.3494 -54.4314
155000 54.9814 -55.0724
156000 55.3743 -55.2494
157000 55.0795 -55.6402
158000 56.501 -55.6642
159000 56.1037 -55.635
160000 56.7086 -55.9248
161000 57.1701 -55.8844
162000 57.0228 -57.0265
163000 56.5597 -57.3991
164000 56.6222 -56.3077
165000 57.9188 -56.1342
166000 58.3861 -58.6162
167000 57.8777 -58.8916
168000 58.6898 -59.148
169000 60.2925 -59.2077
170000 60.5854 -59.2476
171000 59.9366 -59.0125
172000 59.9606 -59.955
173000 60.0506 -61.5552
174000 60.2783 -62.1882
175000 60.5045 -62.2529
176000 61.1442 -61.5764
177000 61.5684 -63.2463
178000 61.7003 -62.7475
179000 62.1986 -63.9698
180000 62.7067 -63.9204
181000 63.4181 -63.7694
182000 63.2992 -65.2853
183000 65.4611 -65.6736
184000 65.5148 -66.0911
185000 65.5446 -66.561
186000 64.6632 -66.6857
187000 65.0595 -66.6356
188000 64.8823 -67.513
189000 64.627 -68.2279
190000 65.3255 -68.8078
191000 65.1489 -68.1094
192000 65.4723 -69.3133
193000 65.6305 -68.4332
194000 65.4819 -69.7373
195000 65.6504 -69.6087
