# Time-averaged data for fix 4
# TimeStep f_cold f_hot
1000 -0.266607 -0.973905
2000 -0.552292 -1.75726
3000 -0.00688774 -1.68958
4000 -0.0641818 -1.829
5000 1.51573 -1.75567
6000 1.83527 -2.20598
7000 2.75665 -3.64642
8000 2.59247 -2.70701
9000 2.80394 -4.47899
10000 4.4485 -6.00057
11000 3.98877 -5.85596
12000 4.81727 -6.45171
13000 4.84279 -6.74666
14000 5.36826 -7.60102
15000 5.89406 -7.23374
16000 6.53114 -8.72106
17000 8.23947 -7.73334
18000 7.86081 -7.08255
19000 8.87045 -8.00315
20000 8.83169 -6.55446
21000 9.47274 -7.93732
22000 8.94344 -8.50259
23000 8.61762 -10.2485
24000 9.67987 -10.3119
25000 9.78374 -10.2014
26000 10.527 -11.0379
27000 11.5164 -12.106
28000 12.3382 -11.7431
29000 13.4652 -12.0057
30000 13.0876 -11.8869
31000 13.8801 -12.6158
32000 13.2395 -13.1866
33000 13.4616 -13.445
34000 14.626 -13.5441
35000 14.8204 -14.0512
36000 14.9391 -13.9329
37000 14.7512 -14.8637
38000 14.9943 -14.5628
39000 13.6913 -15.3161
40000 14.1286 -17.1384
41000 14.9492 -17.7045
42000 15.3352 -17.4366
43000 15.9884 -17.7107
44000 15.5436 -18.4137
45000 16.446 -20.2709
46000 17.734 -20.9947
47000 17.9557 -22.7988
48000 18.8663 -23.3456
49000 18.833 -23.3418
50000 19.3638 -23.4682
51000 19.9414 -23.5735
52000 21.1506 -23.6312
53000 21.1375 -24.3747
54000 21.4257 -25.535
55000 22.588 -26.4888
56000 23.3812 -26.433
57000 23.2605 -26.4309
58000 24.5068 -26.5913
59000 25.0602 -27.4534
60000 26.1303 -26.858
61000 26.3517 -27.4322
62000 27.1074 -28.1956
63000 27.0575 -29.0637
64000 27.8702 -28.745
65000 27.9515 -28.9088
66000 27.6094 -29.2955
67000 28.9772 -29.9283
68000 29.3308 -31.6146
69000 29.49 -30.6695
70000 29.7829 -31.907
71000 29.9739 -32.6814
72000 29.7446 -33.9779
73000 30.6833 -33.9454
74000 31.6101 -34.9821
75000 31.9553 -34.9731
76000 32.7385 -34.4875
77000 32.8883 -34.4236
78000 33.4871 -35.765
79000 33.6616 -37.2518
80000 33.6835 -38.1002
81000 34.5259 -39.1008
82000 35.6345 -40.0445
83000 36.1021 -39.733
84000 36.4565 -40.1731
85000 37.1566 -39.7369
86000 36.7912 -40.0075
87000 37.7218 -39.6525
88000 38.6054 -39.843
89000 38.8753 -40.3982
90000 38.5937 -41.603
91000 39.2328 -40.8221
92000 40.608 -41.714
93000 41.1502 -41.9786
94000 41.7704 -42.3407
95000 41.7608 -43.1
96000 42.1121 -41.9544
97000 42.4689 -43.1971
98000 41.8922 -43.9019
99000 42.2842 -43.7711
100000 43.0086 -44.5018
101000 43.2929 -43.8525
102000 44.5571 -45.407
103000 45.9833 -45.0632
104000 46.401 -46.0584
105000 46.2925 -46.6097
106000 46.9069 -47.5073
107000 46.7721 -48.3125
108000 47.193 -47.9727
109000 46.5558 -47.6556
110000 46.9552 -47.2279
111000 48.4982 -48.5893
112000 47.8932 -49.6786
113000 47.8641 -49.0897
114000 48.0407 -49.1745
115000 48.2921 -49.9154
116000 48.7721 -51.5017
117000 49.2352 -51.9148
118000 49.2922 -51.7175
119000 50.1719 -52.315
120000 50.3824 -52.452
121000 50.0858 -52.9464
122000 51.1426 -52.9273
123000 51.469 -53.779
124000 51.8193 -53.5186
125000 53.128 -54.0813
126000 53.4689 -54.6468
127000 53.3705 -55.1859
128000 54.5518 -54.9568
129000 55.4163 -54.8923
130000 55.8293 -56.0894
131000 56.8947 -56.3504
132000 58.1025 -55.4161
133000 57.5765 -56.9468
134000 57.3549 -56.7428
135000 58.0143 -56.9755
136000 58.5874 -57.7223
137000 59.785 -57.6606
138000 59.2527 -58.2231
139000 60.1425 -60.3472
140000 59.9773 -61.1756
141000 59.8422 -60.8426
142000 60.2123 -62.1687
143000 60.3399 -62.5849
144000 61.3258 -63.1023
145000 61.6434 -63.7037
146000 62.7239 -63.4381
147000 62.214 -64.3856
148000 62.8733 -65.3094
149000 63.9076 -66.8069
150000 64.9259 -66.8709
151000 64.6463 -66.4838
152000 65.9856 -66.5334
153000 67.2398 -67.4157
154000 67.5878 -67.2365
155000 68.6428 -67.4876
156000 68.6097 -66.9452
157000 69.2843 -67.1642
158000 70.087 -68.7301
159000 71.0935 -68.5437
160000 70.9839 -69.5877
161000 70.5295 -69.8333
162000 70.1661 -70.0652
163000 70.1062 -71.201
164000 69.7722 -71.9964
165000 70.57 -72.5709
166000 70.8083 -73.514
167000 70.5468 -73.0266
168000 71.3251 -73.0109
169000 71.866 -73.9647
170000 72.7123 -74.2777
171000 72.7551 -74.3566
172000 72.8388 -73.8332
173000 72.5046 -73.447
174000 73.0267 -74.7863
175000 73.7146 -75.6547
176000 73.3799 -76.1953
177000 73.287 -75.8665
178000 73.872 -75.0652
179000 73.8651 -75.967
180000 74.7939 -76.2501
181000 75.2121 -77.89
182000 76.3147 -77.8207
183000 76.116 -77.6961
184000 76.2641 -78.4152
185000 76.636 -76.9596
186000 76.1399 -77.6431
187000 76.6021 -76.4561
188000 77.2797 -76.9508
189000 78.1008 -78.6873
190000 78.7091 -79.6412
191000 79.1828 -79.8725
192000 80.0874 -81.3096
193000 79.1857 -81.6383
194000 79.9232 -81.1582
195000 79.9943 -82.1632
196000 80.5606 -82.1095
197000 81.2843 -82.0425
198000 81.8665 -83.1176
199000 81.9314 -82.3439
200000 81.5185 -83.7669
201000 82.8539 -84.4155
202000 82.8419 -85.0889
203000 83.0911 -86.569
204000 82.4927 -87.3523
205000 82.7318 -87.4574
206000 82.8894 -87.3607
207000 83.4106 -87.2501
208000 83.7375 -87.5754
209000 83.8208 -88.0754
210000 84.4206 -88.4412
211000 84.2211 -88.6791
212000 84.291 -89.8111
213000 85.5029 -89.562
214000 85.4349 -90.3667
215000 86.5744 -90.9549
216000 87.207 -91.3796
217000 86.9584 -91.3121
218000 87.8142 -92.5498
219000 88.4147 -92.9004
220000 88.0181 -93.9094
221000 88.2741 -93.8149
222000 88.5019 -92.8144
223000 88.7469 -93.5168
224000 88.5727 -92.9768
225000 87.7617 -93.3223
226000 88.1474 -93.5119
227000 89.1468 -93.3535
228000 90.1345 -94.0935
229000 90.1673 -96.0606
230000 90.7275 -95.5668
231000 90.6079 -96.0589
232000 91.0965 -95.5223
233000 91.6204 -96.2306
234000 91.7817 -96.4995
235000 91.9721 -97.6147
236000 93.2174 -97.4979
237000 92.9682 -97.9615
238000 92.8486 -98.2633
239000 93.4 -99.2924
240000 94.0921 -100.288
241000 95.234 -99.135
242000 95.8573 -100.182
243000 96.3492 -100.531
244000 96.6655 -100.494
245000 97.8905 -100.449
246000 98.4027 -99.8576
247000 98.5023 -100.152
248000 98.7295 -101.48
249000 99.6156 -101.955
250000 99.0839 -103.46
251000 100.142 -102.466
252000 99.5018 -103.682
253000 99.9503 -104.325
254000 100.879 -104.77
255000 101.158 -105.602
256000 101.075 -105.663
257000 101.972 -106.52
258000 101.762 -107.665
259000 102.374 -108.043
260000 102.787 -107.949
261000 103.155 -108.196
262000 103.757 -109.078
263000 104.603 -109.234
264000 105.012 -109.26
265000 105.402 -109.893
266000 106.449 -109.793
267000 106.613 -110.78
268000 107.161 -111.444
269000 107.122 -111.253
270000 107.761 -111.686
271000 107.93 -111.023
272000 108.157 -111.262
273000 108.824 -111.358
274000 108.806 -111.713
275000 108.775 -111.777
276000 110.159 -112.789
277000 109.356 -113.587
278000 109.04 -113.285
279000 109.237 -114.824
280000 110.33 -114.938
281000 110.784 -116.241
282000 111.023 -117.204
283000 111.908 -116.945
284000 112.054 -117.066
285000 111.631 -118.193
286000 111.824 -118.786
287000 112.822 -118.891
288000 113.203 -118.796
289000 113.009 -119.34
290000 113.64 -119.265
291000 113.539 -119.8
292000 113.619 -120.596
293000 114.682 -120.007
294000 115.424 -120.384
295000 115.809 -120.781
296000 116.002 -120.96
297000 116.577 -121.333
298000 115.572 -121.488
299000 115.592 -122.039
300000 116.448 -121.868
301000 116.823 -122.119
302000 116.44 -122.845
303000 116.831 -123.137
304000 116.436 -121.664
305000 116.712 -122.088
306000 117.108 -122.601
307000 117.263 -123.389
308000 117.376 -123.988
309000 116.86 -124.007
310000 117.195 -124.18
311000 117.224 -125.792
312000 117.757 -125.494
313000 117.943 -126.817
314000 118.792 -127.342
315000 119.226 -127.392
316000 119.848 -127.939
317000 119.497 -126.973
318000 119.877 -128.97
319000 120.108 -129.073
320000 120.099 -129.997
321000 119.84 -130.836
322000 120.818 -130.587
323000 121.043 -131.711
324000 121.996 -132.61
325000 122.03 -131.637
326000 123.533 -131.751
327000 123.866 -132.574
328000 124.485 -134.265
329000 125.389 -132.632
330000 127.423 -134.368
331000 127.602 -133.236
332000 128.543 -134.709
333000 129.012 -134.453
334000 129.809 -135.363
335000 129.948 -136.53
336000 129.804 -136.65
337000 130.069 -137.141
338000 130.297 -138.209
339000 130.874 -137.528
340000 131.831 -138.29
341000 132.98 -138.601
342000 131.852 -139.566
343000 132.276 -139.978
344000 132.019 -140.203
345000 132.387 -141.566
346000 132.891 -143.304
347000 133.224 -143.178
348000 133.576 -143.269
349000 134.9 -143.062
350000 135.73 -143.054
351000 136.917 -142.791
352000 138.62 -143.084
353000 139.712 -144.317
354000 140.659 -143.959
355000 140.375 -143.59
356000 141.167 -144.344
357000 140.869 -144.076
358000 141.585 -144.739
359000 141.04 -145.256
360000 141.041 -144.89
361000 140.243 -144.993
362000 141.64 -145.857
363000 141.575 -146.084
364000 141.33 -146.25
365000 141.809 -145.967
366000 141.778 -146.14
367000 142.834 -146.84
368000 143.225 -147.626
369000 143.951 -148.516
370000 143.925 -148.166
371000 143.564 -147.839
372000 144.719 -147.483
373000 144.633 -148.71
374000 145.58 -147.797
375000 146.55 -147.392
376000 146.073 -147.642
377000 146.523 -147.147
378000 146.505 -147.779
379000 146.334 -148.764
380000 146.399 -149.518
381000 145.613 -149.591
382000 146.161 -150.161
383000 146.988 -151.599
384000 147.002 -152.688
385000 147.457 -152.667
386000 147.224 -152.805
387000 146.818 -153.132
388000 146.412 -153.163
389000 146.905 -152.852
390000 147.174 -152.338
391000 147.607 -152.427
392000 148.569 -152.573
393000 148.634 -153.787
394000 149.533 -152.984
395000 149.515 -153.38
396000 150.222 -152.967
397000 150.473 -155.212
398000 150.65 -155.59
399000 151.612 -157.161
400000 152.22 -156.84
401000 152.228 -156.69
402000 152.505 -156.741
403000 153.723 -157.762
404000 153.872 -157.933
405000 153.954 -157.253
406000 154.124 -158.448
407000 154.773 -159.383
408000 155.347 -159.086
409000 156.081 -158.802
410000 155.569 -159.244
411000 156.852 -159.504
412000 157.221 -158.97
413000 157.479 -160.04
414000 158.155 -160.808
415000 158.486 -161.449
416000 158.69 -161.456
417000 159.091 -161.675
418000 159.959 -161.867
419000 159.962 -161.811
420000 160.129 -163.246
421000 160.244 -163.374
422000 160.968 -163.572
423000 161.409 -163.806
424000 161.544 -164.075
425000 161.769 -164.559
426000 162.362 -163.452
427000 163.012 -164.983
428000 163.895 -166.199
429000 164.725 -166.46
430000 164.584 -166.799
431000 165.714 -167.221
432000 166.045 -168.01
433000 165.694 -169.601
434000 165.731 -168.911
435000 166.554 -169.564
436000 167.199 -169.511
437000 167.758 -170.355
438000 168.56 -170.353
439000 168.61 -170.898
440000 167.958 -170.289
441000 168.096 -170.604
442000 167.962 -169.614
443000 168.905 -170.731
444000 169.565 -170.65
445000 169.626 -170.917
446000 169.619 -170.342
447000 169.646 -171.599
448000 170.902 -173.282
449000 170.996 -174.604
450000 172.332 -173.663
451000 172.328 -173.254
452000 172.77 -174.112
453000 172.15 -173.382
454000 172.451 -174.97
455000 172.837 -176.094
456000 173.101 -176.311
457000 173.387 -176.135
458000 173.558 -176.192
459000 173.733 -175.774
460000 173.775 -175.819
461000 173.862 -176.084
462000 174.567 -176.559
463000 174.777 -178.351
464000 175.266 -178.84
465000 176.191 -180.331
466000 176.659 -180.268
467000 176.466 -180.188
468000 177.253 -180.77
469000 176.836 -180.959
470000 176.426 -181.315
471000 177.447 -181.522
472000 178.216 -181.476
473000 179.188 -181.909
474000 180.257 -180.843
475000 180.63 -180.451
476000 180.233 -181.566
477000 181.27 -182.709
478000 181.163 -181.822
479000 180.438 -181.856
480000 180.671 -182.105
481000 180.593 -183.521
482000 181.147 -183.552
483000 181.289 -184.877
484000 181.094 -186.098
485000 181.669 -185.767
486000 181.444 -184.913
487000 181.139 -185.463
488000 181.494 -185.033
489000 182.215 -186.589
490000 182.595 -188.07
491000 183.01 -188.947
492000 182.463 -189.721
493000 182.46 -188.684
494000 183.924 -189.682
495000 184.301 -190.551
496000 184.176 -190.589
497000 185.213 -191.726
498000 185.038 -191.481
499000 185.953 -190.63
500000 186.457 -190.695
501000 187.197 -191.437
502000 188.558 -192.04
503000 188.952 -192.364
504000 189.061 -192.688
505000 189.242 -193.076
506000 190.857 -193.862
507000 191.642 -194.045
508000 192.626 -194.345
509000 193.22 -195.031
510000 193.403 -195.784
511000 194.962 -196.278
512000 195.196 -196.425
513000 195.584 -197.92
514000 196.876 -199.283
515000 196.578 -199.676
516000 196.739 -200.465
517000 197.937 -200.499
518000 198.456 -201.503
519000 198.949 -201.728
520000 199.54 -201.371
521000 199.197 -202.435
522000 199.661 -202.112
523000 199.59 -204.398
524000 199.88 -203.974
525000 200.175 -203.777
526000 200.36 -204.74
527000 201.519 -203.963
528000 201.771 -204.11
529000 201.369 -204.32
530000 202.231 -204.753
531000 202.877 -205.213
532000 203.03 -204.982
533000 203.623 -205.024
534000 203.487 -204.262
535000 204.11 -203.778
536000 204.858 -203.849
537000 204.655 -204.451
538000 203.898 -205.877
539000 203.585 -205.578
540000 203.928 -205.994
541000 204.295 -206.272
542000 206.217 -206.627
543000 205.684 -207.663
544000 204.793 -207.586
545000 204.782 -207.275
546000 205.247 -208.514
547000 205.041 -210.129
548000 205.818 -209.888
549000 205.772 -210.779
550000 206.248 -211.914
551000 206.492 -213.081
552000 207.165 -213.236
553000 207.254 -212.408
554000 206.974 -212.887
555000 207.17 -213.899
556000 207.816 -213.342
557000 207.995 -213.408
558000 208.816 -213.094
559000 209.488 -214.02
560000 210.059 -214.015
561000 209.983 -214.909
562000 211.713 -216.247
563000 212.725 -216.961
564000 213.579 -215.831
565000 213.487 -216.554
566000 213.472 -216.626
567000 214.052 -217.067
568000 214.437 -217.629
569000 215.774 -218.957
570000 216.342 -218.091
571000 216.946 -218.744
572000 217.038 -218.81
573000 217.677 -218.892
574000 218.544 -219.611
575000 218.309 -218.723
576000 218.85 -219.7
577000 219.196 -219.88
578000 220.096 -219.82
579000 219.931 -220.379
580000 220.574 -220.822
581000 220.024 -221.639
582000 220.659 -221.331
583000 220.385 -221.429
584000 220.457 -222.073
585000 221.678 -222.55
586000 222.128 -222.9
587000 223.101 -224.339
588000 223.56 -223.804
589000 223.435 -223.27
590000 223.696 -223.717
591000 223.968 -225.261
592000 225.108 -225.447
593000 225.976 -225.019
594000 226.298 -226.442
595000 226.864 -226.976
596000 228.078 -227.593
597000 228.299 -227.488
598000 229.512 -228.783
599000 229.957 -229.591
600000 230.201 -229.415
601000 229.674 -230.049
602000 230.205 -231.167
603000 231.398 -230.531
604000 231.421 -231.081
605000 232.156 -232.389
606000 232.504 -233.689
607000 231.978 -235.014
608000 232.412 -235.712
609000 232.86 -236.331
610000 233.62 -236.548
611000 234.087 -236.86
612000 234.461 -236.978
613000 234.64 -237.235
614000 235.139 -236.748
615000 234.96 -238.249
616000 235.507 -238.324
617000 235.783 -238.867
618000 236.358 -239.286
619000 236.973 -240.299
620000 237.605 -239.886
621000 238.502 -240.089
622000 239.822 -239.686
623000 241.217 -239.99
624000 241.853 -240.332
625000 241.514 -240.65
626000 242.391 -240.917
627000 242.986 -241.668
628000 242.943 -242.251
629000 243.254 -242.614
630000 243.818 -243.202
631000 243.375 -243.555
632000 243.481 -244.307
633000 244.075 -244.912
634000 243.909 -245.147
635000 243.424 -245.234
636000 244.119 -245.525
637000 243.594 -245.68
638000 244.538 -247.496
639000 244.069 -247.494
640000 243.941 -247.795
641000 243.636 -248.579
642000 245.102 -250.547
643000 245.311 -251.158
644000 246.077 -250.76
645000 246.685 -250.991
646000 247.22 -250.408
647000 246.571 -250.968
648000 248.034 -250.545
649000 248.173 -250.526
650000 248.921 -251.177
651000 249.881 -252.078
652000 250.054 -252.321
653000 251.102 -252.223
654000 250.853 -252.741
655000 251.577 -252.134
656000 252.268 -253.204
657000 252.478 -252.431
658000 252.456 -252.704
659000 252.244 -254.072
660000 252.774 -254.767
661000 252.999 -254.066
662000 253.262 -254.884
663000 253.444 -254.448
664000 255.091 -253.931
665000 255.29 -255.56
666000 256.061 -255.49
667000 255.84 -255.759
668000 256.214 -257.793
669000 255.349 -258.519
670000 257.234 -258.714
671000 257.444 -258.614
672000 257.607 -260.374
673000 258.529 -260.177
674000 257.806 -260.99
675000 258.888 -261.948
676000 259.666 -262.38
677000 260.722 -263.2
