# Time-averaged data for fix cold1
# TimeStep f_Cold
436000 314.27
437000 315.093
438000 315.984
439000 315.732
440000 316.53
441000 317.5
442000 318.292
443000 319.706
444000 321.078
445000 321.717
446000 321.206
447000 322.272
448000 323.367
449000 323.458
450000 324.985
451000 325.93
452000 326.705
453000 327.328
454000 328.723
455000 330.566
456000 329.961
457000 330.257
458000 331.873
459000 333.311
460000 334.065
461000 334.314
462000 335.342
463000 336.898
464000 338.44
465000 338.36
466000 340.416
467000 339.744
468000 340.99
469000 342.228
470000 343.014
471000 342.994
472000 342.863
473000 343.034
474000 344.169
475000 345.914
476000 346.394
477000 348.712
478000 349.645
479000 348.544
480000 348.763
481000 349.232
482000 350.436
483000 351.441
484000 351.473
485000 350.994
486000 352.939
487000 353.01
488000 354.586
489000 354.624
490000 355.558
491000 356.445
492000 356.334
493000 357.484
494000 358.673
495000 358.98
496000 360.071
497000 361.734
498000 362.154
499000 361.871
500000 362.548
501000 363.843
502000 364.555
503000 364.178
504000 364.234
505000 364.901
506000 364.834
507000 365.647
508000 364.937
509000 365.324
510000 367.059
511000 368.367
512000 368.248
513000 366.777
514000 369.035
515000 369.082
516000 370.244
517000 372.487
518000 373.457
519000 372.396
520000 372.638
521000 372.38
522000 373.037
523000 373.833
524000 374.694
525000 374.778
526000 376.234
527000 376.599
528000 376.178
529000 377.145
530000 378.545
531000 378.87
532000 379.793
533000 380.121
534000 379.734
535000 380.863
536000 381.91
537000 382.251
538000 382.164
539000 383.18
540000 383.782
541000 384.822
542000 386.522
543000 388.255
544000 387.476
545000 388.633
546000 389.758
547000 390.26
548000 391.746
549000 393.43
550000 392.538
551000 392.857
552000 394.689
553000 395.19
554000 395.295
555000 395.195
556000 395.762
557000 396.578
558000 397.163
559000 397.602
560000 397.594
561000 399.052
562000 398.77
563000 399.211
564000 400.177
565000 402.399
566000 403.257
567000 404.805
568000 404.741
569000 406.662
570000 407.815
571000 407.896
572000 408.259
573000 410.218
574000 410.24
575000 411.743
576000 412.146
577000 412.746
578000 414.398
579000 415.722
580000 417.279
581000 418.168
582000 419.28
583000 420.545
584000 420.277
585000 421.146
586000 419.936
587000 420.611
588000 421.936
589000 422.002
590000 422.717
