# Time-averaged data for fix 4
# TimeStep f_cold f_hot
1000 -0.0949435 -0.602633
2000 0.618047 -1.11403
3000 0.770701 -0.735609
4000 0.968758 0.0474398
5000 1.05834 -0.938891
6000 2.02777 -1.09382
7000 2.0074 -1.22269
8000 2.0297 -1.25894
9000 1.81799 -1.48072
10000 2.36679 -0.860602
11000 3.63311 -1.47218
12000 3.94063 -2.42939
13000 3.44454 -4.32721
14000 4.99746 -4.10054
15000 5.30796 -3.661
16000 6.6116 -4.91034
17000 6.22153 -4.75768
18000 6.21828 -4.62521
19000 7.64277 -4.30221
20000 8.86675 -4.10418
21000 9.08011 -4.19168
22000 10.3068 -4.81063
23000 10.5969 -4.39191
24000 10.3362 -3.77257
25000 10.1155 -4.86183
26000 10.2728 -5.00271
27000 10.6609 -5.89498
28000 11.136 -6.9751
29000 11.6331 -8.34058
30000 12.0214 -8.43158
31000 12.1231 -8.54671
32000 12.0663 -9.01424
33000 12.1174 -8.34664
34000 12.1282 -9.15282
35000 10.8865 -10.6608
36000 11.8125 -10.6098
37000 12.9541 -10.1928
38000 13.6764 -10.7882
39000 13.9197 -11.7816
40000 14.0902 -11.2983
41000 14.4031 -11.8301
42000 14.5276 -11.837
43000 14.5355 -11.8621
44000 15.3505 -11.5473
45000 15.3986 -12.7526
46000 16.2464 -12.5168
47000 16.6384 -12.2015
48000 16.8961 -13.2642
49000 18.422 -14.8471
50000 18.976 -15.3447
51000 20.0935 -15.6144
52000 19.1296 -15.9503
53000 20.0788 -17.4793
54000 20.3556 -17.5944
55000 20.6368 -16.7546
56000 21.3158 -16.7682
57000 21.9878 -18.2159
58000 21.2039 -18.6142
59000 21.2188 -19.4599
60000 21.1976 -19.0685
61000 21.2935 -20.4831
62000 22.3376 -21.4583
63000 22.0814 -22.0972
64000 23.6311 -21.0621
65000 23.7257 -21.1716
66000 24.9593 -22.4956
67000 25.0881 -21.9696
68000 26.3295 -23.1224
69000 27.8623 -23.5372
70000 27.9901 -23.6009
71000 29.1204 -24.0383
72000 28.466 -27.3839
73000 28.8317 -26.44
74000 29.8927 -26.1778
75000 29.0778 -26.8127
76000 29.6198 -26.8424
77000 30.6044 -27.03
78000 30.7642 -28.5306
79000 31.0131 -29.8835
80000 31.7971 -29.8567
81000 30.9761 -30.2073
82000 31.3338 -31.507
83000 32.6804 -31.4143
84000 32.8158 -31.1855
85000 32.9527 -30.9775
86000 32.7008 -32.4583
87000 32.7949 -32.9168
88000 34.0232 -33.8696
89000 34.5163 -33.6539
90000 35.2967 -33.3168
91000 34.6793 -34.8524
92000 34.2944 -35.3766
93000 35.4344 -36.1063
94000 36.4117 -36.0514
95000 36.5155 -36.9996
96000 37.0929 -36.81
97000 38.1176 -36.6599
98000 38.9636 -37.2025
99000 39.2257 -38.6528
100000 39.8865 -38.7247
101000 39.9649 -38.2227
102000 40.2922 -40.4555
103000 41.5576 -40.5405
104000 40.9923 -42.3815
105000 41.6502 -43.7153
106000 42.0842 -43.4904
107000 42.2093 -43.5368
108000 42.7516 -42.9311
109000 41.8946 -43.6581
110000 42.3386 -44.7207
111000 42.9511 -45.362
112000 43.7323 -45.288
113000 44.7969 -45.0555
114000 46.1216 -45.1573
115000 46.2244 -46.1961
116000 45.6621 -47.537
117000 46.5623 -47.4115
118000 47.5952 -48.003
119000 48.1627 -48.4931
120000 48.6755 -48.5409
121000 49.399 -49.874
122000 50.3431 -51.1638
123000 50.236 -52.2766
124000 50.5978 -52.6639
125000 50.7831 -52.6057
126000 51.2578 -52.326
127000 52.5112 -52.1099
128000 52.427 -53.8014
129000 53.5248 -53.7636
130000 52.6416 -55.0419
131000 53.2081 -55.2642
132000 54.9738 -56.6241
133000 55.2201 -57.1934
134000 55.4019 -57.7794
135000 55.7711 -57.3521
136000 56.1383 -57.2075
137000 56.6451 -58.6765
138000 57.9042 -59.5767
139000 58.0658 -58.8851
140000 58.395 -59.6069
141000 58.4392 -59.8669
142000 59.5358 -59.7155
143000 59.1856 -60.341
144000 59.1632 -61.5848
145000 60.1896 -60.9537
146000 60.2807 -61.4579
147000 60.4327 -61.4406
148000 61.224 -61.6696
149000 60.8196 -62.4998
150000 60.6661 -63.3011
151000 61.792 -63.9804
152000 62.4239 -64.5431
153000 62.6502 -64.8696
154000 63.544 -65.5973
155000 63.8826 -66.6439
156000 64.5206 -67.1401
157000 63.949 -66.6727
158000 65.4318 -66.3318
159000 65.7042 -67.3664
160000 66.4576 -67.4161
161000 67.4807 -67.9433
162000 68.0084 -67.0319
163000 68.6139 -67.6821
164000 68.6045 -68.6619
165000 69.3668 -69.3445
166000 70.0186 -70.5064
167000 70.4755 -71.4421
168000 71.0455 -71.6962
169000 71.5387 -72.1474
170000 71.0912 -73.0144
171000 71.7464 -73.2231
172000 72.042 -73.9876
173000 73.2047 -74.062
174000 73.2918 -74.3205
175000 74.5431 -76.0055
176000 75.288 -76.2806
177000 75.9695 -75.651
178000 76.1888 -75.769
179000 76.3708 -76.5217
180000 76.0777 -75.8148
181000 76.46 -76.1622
182000 76.561 -75.19
183000 77.0242 -76.3499
184000 76.5916 -76.2958
185000 77.666 -77.7958
186000 77.0167 -78.7698
187000 77.8107 -79.2309
188000 78.3724 -80.025
189000 78.9827 -79.9426
190000 78.4514 -80.7098
191000 77.6941 -79.985
192000 77.8229 -80.8367
193000 78.1229 -80.9653
194000 78.9347 -82.2297
195000 79.892 -81.3313
196000 80.3951 -80.508
197000 82.7604 -80.8536
198000 83.2384 -80.7075
199000 83.0849 -81.4059
200000 82.6058 -82.4714
201000 82.891 -81.4609
202000 82.898 -81.0923
203000 83.0638 -81.1318
204000 83.0113 -81.4467
205000 84.1249 -82.9067
206000 84.2784 -82.8861
207000 85.2407 -84.0177
208000 85.2364 -84.2841
209000 84.9862 -83.8487
210000 84.781 -84.5084
211000 83.9801 -84.9189
212000 84.9505 -83.6469
213000 85.0205 -85.7459
214000 86.952 -85.3403
215000 86.84 -85.9997
216000 86.6324 -86.3345
217000 86.6257 -88.477
218000 87.8942 -87.2225
219000 89.5207 -88.6702
220000 90.0947 -87.7053
221000 89.8674 -88.3328
222000 89.4725 -89.152
223000 90.0102 -89.3438
224000 90.7721 -90.2822
225000 90.9372 -90.1084
226000 92.064 -90.4341
227000 92.889 -90.1487
228000 92.1795 -89.8974
229000 92.5658 -90.6759
230000 93.0359 -91.5892
231000 93.4058 -92.9009
232000 94.731 -92.7863
233000 94.4349 -93.7702
234000 95.6055 -94.4123
235000 96.0242 -95.5898
236000 96.1259 -96.8166
237000 95.5536 -96.7116
238000 96.0998 -97.6314
239000 96.4339 -97.4191
240000 96.3556 -98.5164
241000 96.7141 -98.2206
242000 97.5276 -99.1337
243000 96.404 -99.3472
244000 97.8884 -98.6838
245000 97.2029 -98.6815
246000 97.9822 -99.3678
247000 98.6853 -99.1507
