# Time-averaged data for fix 4
# TimeStep f_cold f_hot
229000 79.1497 -87.5845
230000 79.3851 -89.1893
231000 80.813 -89.7891
232000 80.1837 -88.8273
233000 80.4724 -88.9145
234000 80.4908 -88.7232
235000 81.6777 -90.7076
236000 82.8221 -92.065
237000 82.0799 -90.9713
238000 83.2571 -90.5388
239000 84.4585 -89.7498
240000 84.6971 -89.6574
241000 86.0307 -89.6898
242000 85.684 -90.7124
243000 85.652 -90.2885
244000 86.1572 -90.7936
245000 84.7479 -90.1184
246000 84.6188 -91.4783
247000 85.1528 -92.9217
248000 86.1077 -92.5721
249000 87.9727 -93.1464
250000 88.3807 -93.9692
251000 87.7649 -93.3927
252000 88.2447 -94.1269
253000 88.7766 -94.0794
254000 90.1058 -94.239
255000 90.5344 -93.2662
256000 89.8834 -94.195
257000 89.8079 -94.7838
258000 88.4464 -95.2159
259000 89.9407 -95.6471
260000 89.0442 -96.189
261000 89.8493 -97.1539
262000 89.5987 -97.8601
263000 90.7496 -96.7628
264000 91.2564 -98.2747
265000 91.2982 -99.7676
266000 91.8459 -98.9808
267000 92.1017 -99.9569
268000 90.8168 -99.7329
269000 92.0861 -101.481
270000 91.3155 -101.696
271000 91.4885 -102.02
272000 90.9283 -103.84
273000 93.6216 -104.408
274000 93.8777 -104.748
275000 93.7514 -105.674
276000 95.0017 -104.482
277000 94.0397 -105.321
278000 95.181 -104.153
279000 95.4048 -105.057
280000 95.6466 -105.4
281000 94.7659 -106.374
282000 94.9277 -106.457
283000 95.0233 -105.384
284000 95.0324 -106.04
285000 95.1571 -106.057
286000 94.4818 -107.082
287000 94.2728 -108.094
288000 96.4414 -108.522
289000 96.6022 -108.507
290000 96.827 -108.189
291000 95.8255 -109.328
292000 96.4671 -108.425
293000 97.1949 -108.93
294000 99.8549 -108.559
295000 100.47 -109.869
296000 102.11 -110.802
297000 101.815 -110.859
298000 102.224 -111.448
299000 102.941 -111.95
300000 103.095 -112.001
301000 104.922 -111.865
302000 105.323 -112.424
303000 105.286 -112.874
304000 105.957 -112.878
305000 105.603 -113.851
306000 106.842 -115.033
307000 105.99 -113.163
308000 106.609 -114.811
309000 105.846 -114.567
310000 106.341 -115.831
311000 106.783 -115.323
312000 107.105 -116.77
313000 106.437 -117.399
314000 106.433 -118.029
315000 107.971 -120.065
316000 107.622 -119.821
317000 106.392 -120.687
318000 107.428 -121.186
319000 108.72 -122.267
320000 109.412 -121.687
321000 109.422 -122.955
322000 109.116 -122.254
323000 110.567 -122.511
324000 110.135 -123.493
325000 109.193 -123.571
326000 110.788 -124.503
327000 110.436 -123.857
328000 109.659 -124.983
329000 110.35 -125.264
330000 110.263 -125.923
331000 111.139 -126.234
332000 111.576 -125.606
333000 112.285 -124.552
334000 112.815 -126.321
335000 112.924 -128.278
336000 112.332 -129.242
337000 113.271 -128.664
338000 114.381 -129.371
339000 115.313 -131.327
340000 115.322 -129.202
341000 115.354 -130.139
342000 115.915 -130.853
343000 116.625 -132.482
344000 116.951 -131.913
345000 116.104 -132.251
346000 117.709 -132.969
347000 119.066 -131.947
348000 119.833 -133.16
349000 120.92 -133.947
350000 121.451 -134.617
351000 121.522 -133.491
352000 121.515 -134.733
353000 120.786 -134.529
354000 120.852 -134.641
355000 121.306 -136.496
356000 121.375 -136.682
357000 122.295 -135.9
358000 123.51 -137.448
359000 123.562 -137.933
360000 124.271 -139.643
361000 124.214 -139.365
362000 124.933 -139.451
363000 125.194 -140.369
364000 126.673 -140.522
365000 128.852 -141.148
366000 128.544 -141.098
367000 129.162 -142.409
368000 129.002 -142.905
369000 129.657 -144.094
370000 130.439 -142.399
371000 130.748 -143.961
372000 131.312 -141.989
373000 130.928 -142.419
374000 131.019 -143.357
375000 132.836 -143.625
376000 133.953 -143.309
377000 134.271 -143.938
378000 134.042 -145.015
379000 134.27 -144.452
380000 135.636 -144.057
381000 136.24 -145.82
382000 136.942 -146.109
383000 136.944 -146.21
384000 137.013 -146.224
385000 138.433 -145.544
386000 140.102 -147.006
387000 139.877 -148.455
388000 140.663 -149.351
389000 141.718 -150.061
390000 141.233 -149.244
391000 140.352 -150.644
392000 141.253 -150.195
393000 141.856 -150.281
394000 141.825 -150.926
395000 142.464 -149.341
396000 142.927 -151.004
397000 143.6 -151.262
398000 144.03 -151.992
399000 143.301 -152.46
400000 144.761 -153.616
401000 144.847 -153.928
402000 144.19 -153.609
403000 144.745 -155.013
404000 145.339 -155.06
405000 146.115 -155.332
406000 146.523 -155.38
407000 147.403 -156.035
408000 147.556 -156.596
409000 148.346 -155.72
410000 146.811 -157.165
411000 147.777 -158.124
412000 147.618 -158.798
413000 147.771 -159.102
414000 147.428 -159.093
415000 148.143 -158.634
416000 149.63 -159.924
417000 149.646 -159.663
418000 150.055 -159.516
419000 151.242 -159.824
420000 151.212 -160.156
421000 151.823 -159.86
422000 152.169 -160.395
423000 154.018 -160.435
424000 155.225 -161.951
425000 153.874 -160.976
426000 152.28 -161.699
427000 152.963 -161.573
428000 153.228 -160.959
429000 152.897 -161.288
430000 153.95 -161.349
431000 155.01 -160.939
432000 155.733 -163.352
433000 154.196 -162.824
434000 155.118 -163.193
435000 156.239 -163.329
436000 158.179 -163.824
437000 158.246 -164.244
438000 159.038 -165.506
439000 158.126 -167.139
440000 157.686 -167.851
441000 157.559 -166.312
442000 159.387 -165.959
443000 159.752 -167.255
444000 159.141 -168.469
445000 159.426 -168.129
446000 158.827 -167.445
447000 160.097 -169.639
448000 160.251 -170.106
449000 161.473 -171.683
450000 160.866 -172.117
451000 160.374 -173.288
452000 161.28 -173.676
453000 162.037 -173.386
454000 162.296 -172.981
455000 162.34 -173.524
456000 161.891 -175.624
457000 161.735 -174.548
458000 162.016 -175.537
459000 162.987 -175.573
460000 162.104 -175.488
461000 162.814 -177.247
462000 163.49 -177.495
463000 164.861 -177.305
464000 165.411 -178.462
465000 165.308 -179.785
466000 165.3 -180.54
467000 164.712 -180.254
468000 164.479 -180.55
469000 165.01 -183.32
470000 166.478 -183.409
471000 167.451 -184.337
472000 167.594 -182.447
473000 167.479 -182.985
474000 167.766 -183.346
475000 167.709 -183.725
476000 169.045 -184.48
477000 170.147 -184.067
478000 171.365 -184.645
479000 171.514 -184.767
480000 171.038 -185.504
481000 172.757 -185.781
482000 172.89 -185.996
483000 172.472 -185.697
484000 171.756 -186.57
485000 172.472 -187.219
486000 174.298 -185.917
487000 173.585 -186.104
488000 174.569 -187.393
489000 174.864 -188.176
490000 175.521 -187.73
491000 176.15 -188.342
492000 175.281 -188.77
493000 175.64 -189.992
494000 177.119 -190.418
495000 177.467 -190.529
496000 176.99 -191.404
497000 177.54 -191.955
498000 176.999 -192.634
499000 177.396 -193.683
500000 178.711 -192.987
501000 179.311 -193.294
502000 179.399 -193.49
503000 180.018 -194.219
504000 180.87 -194.505
505000 181.94 -194.587
506000 180.312 -196.45
507000 181.166 -195.478
508000 181.197 -197.321
509000 181.951 -195.792
510000 182.396 -197.74
