# Time-averaged data for fix 4
# TimeStep f_cold f_hot
487000 359.36 -341.203
488000 359.839 -342.964
489000 361.573 -340.628
490000 361.191 -342.136
491000 359.581 -342.928
492000 362.18 -343.606
493000 363.904 -343.071
494000 365.992 -344.957
495000 365.856 -341.823
496000 365.004 -344.296
497000 364.062 -346.92
498000 365.147 -348.437
499000 365.47 -349.133
500000 365.96 -351.56
501000 367.175 -350.842
502000 368.953 -351.93
503000 369.865 -350.917
504000 371.271 -354.148
505000 373.711 -355.786
506000 372.002 -353.245
507000 372.417 -353.454
508000 371.28 -355.554
509000 371.398 -357.156
510000 372.453 -354.582
511000 374.261 -354.991
512000 375.055 -356.401
513000 375.382 -358.479
514000 376.612 -361.377
515000 377.701 -359.139
516000 379.391 -357.521
517000 380.576 -362.323
518000 381.365 -363.101
519000 382.345 -364.492
520000 383.717 -365.798
521000 385.311 -366.581
522000 386.895 -367.102
523000 386.564 -366.316
524000 385.938 -367.704
525000 384.493 -370.472
526000 384.967 -372.066
527000 386.72 -371.905
528000 388.171 -376.151
529000 387.901 -375.076
530000 390.435 -375.461
531000 392.768 -375.584
532000 391.922 -374.728
533000 393.416 -376.879
534000 393.472 -377.658
535000 392.575 -378.611
536000 397.058 -376.893
537000 394.707 -380.276
538000 395.024 -382.118
539000 397.151 -383.507
540000 396.655 -384.105
541000 397.344 -384.733
542000 396.586 -385.337
543000 398.04 -384.772
544000 399.303 -386.266
545000 402.178 -387.867
546000 404.497 -392.793
547000 404.186 -392.202
548000 405.512 -394.16
549000 404.594 -394.487
550000 404.137 -395.888
551000 408.241 -397.243
552000 406.402 -395.276
553000 404.958 -398.155
554000 405.337 -399.472
555000 407.406 -399.798
556000 407.346 -400.241
557000 410.107 -398.974
558000 409.869 -399.229
559000 408.281 -397.697
560000 408.095 -400.733
561000 408.39 -400.085
562000 408.62 -400.421
563000 410.131 -402.179
564000 411.287 -402.805
565000 410.306 -404.867
566000 412.829 -403.683
567000 416.032 -403.273
568000 414.736 -406.347
569000 416.026 -405.611
570000 417.492 -408.121
571000 415.292 -407.091
572000 417.665 -407.41
573000 416.91 -409.051
574000 418.598 -408.696
575000 420.271 -407.115
576000 420.176 -409.151
577000 420.168 -410.829
578000 418.695 -413.3
579000 418.382 -413.479
580000 420.077 -416.252
581000 421.161 -413.224
582000 420.242 -416.78
583000 420.177 -414.117
584000 420.215 -417.348
