# Time-averaged data for fix 4
# TimeStep f_cold f_hot
616000 465.184 -471.354
617000 466.734 -471.923
618000 468.769 -471.789
619000 467.493 -471.783
620000 467.194 -472.791
621000 468.135 -472.858
622000 469.868 -472.763
623000 471.787 -472.836
624000 472.351 -471.355
625000 474.502 -470.161
626000 477.971 -471.775
627000 478.091 -473.285
628000 479.677 -473.964
629000 481.312 -475.012
630000 484.248 -477.097
631000 482.59 -476.344
632000 482.02 -475.599
633000 484.916 -473.884
634000 484.046 -477.069
635000 483.209 -477.585
636000 483.881 -479.258
637000 486.766 -479.952
638000 486.108 -479.538
639000 487.095 -480.482
640000 487.983 -480.835
641000 489.289 -481.184
642000 492.384 -481.487
643000 494.16 -480.47
644000 493.704 -481.462
645000 495.047 -484.392
646000 494.149 -483.629
647000 496.8 -485.955
648000 494.581 -489.089
649000 496.795 -489.379
650000 497.737 -491.042
651000 499.581 -491.281
652000 500.339 -490.654
653000 501.139 -491.599
654000 500.347 -491.161
655000 500.078 -495.719
656000 501.262 -495.163
657000 503.118 -495.054
658000 503.549 -496.849
659000 502.834 -500.031
660000 504.235 -499.901
661000 504.565 -500.605
662000 505.123 -502.632
663000 504.758 -503.38
664000 503.835 -506.721
665000 505.661 -506.969
666000 506.286 -508.902
667000 506.601 -510.535
668000 504.803 -512.216
669000 508.571 -514.081
670000 507.99 -511.892
671000 508.69 -512.668
672000 509.839 -515.764
673000 510.773 -513.071
674000 509.689 -513.578
675000 512.167 -515.794
676000 513.405 -516.958
677000 513.314 -518.098
678000 513.038 -518.66
679000 512.088 -519.983
680000 514.215 -522.664
681000 511.623 -523.507
682000 512.752 -524.27
683000 516.021 -523.765
684000 515.767 -521.323
685000 515.193 -525.212
686000 514.187 -523.935
687000 516.693 -525.284
688000 516.191 -524.529
689000 517.481 -524.891
690000 515.928 -524.656
691000 517.532 -526.147
692000 519.191 -528.724
693000 519.538 -526.246
694000 520.645 -526.532
695000 522.185 -527.476
696000 523.116 -528.674
697000 523.507 -529.353
698000 524.758 -528.545
699000 526.14 -529.338
700000 527.611 -530.151
701000 528.75 -530.653
702000 528.458 -530.653
703000 529.425 -532.285
704000 530.003 -531.465
705000 532.041 -535.004
706000 533.911 -534.351
707000 532.314 -535.068
708000 534.04 -535.292
709000 533.669 -534.658
710000 535.31 -533.895
711000 535.411 -534.979
712000 536.404 -537.011
713000 538.473 -538.11
714000 538.607 -538.698
715000 539.409 -541.197
716000 541.964 -541.195
717000 542.036 -541.385
718000 542.464 -542.196
719000 540.582 -546.012
720000 545.914 -546.533
721000 544.259 -545.067
722000 544.597 -548.572
723000 545.404 -547.542
724000 544.931 -548.02
725000 544.398 -546.488
726000 544.656 -548.828
727000 543.813 -550.206
728000 544.556 -550.352
729000 547.142 -553.108
730000 548.415 -554.582
731000 550.955 -554.185
732000 550.472 -554.029
733000 552.162 -555.798
734000 552.805 -559.315
735000 552.31 -558.947
736000 554.078 -559.095
737000 556.038 -561.256
738000 555.903 -562.531
739000 556.098 -563.236
740000 558.21 -564.984
741000 557.842 -566.752
742000 557.436 -569.087
743000 558.636 -569.137
744000 558.239 -566.922
745000 561.011 -565.856
746000 559.904 -566.852
747000 561.651 -568.792
748000 561.227 -567.131
749000 561.734 -568.249
750000 562.559 -568.23
751000 561.968 -569.189
752000 562.968 -570.022
753000 564.67 -570.039
754000 565.277 -571.024
755000 566.907 -571.092
756000 567.071 -572.096
757000 565.806 -573.098
758000 566.372 -575.466
759000 568.329 -574.914
760000 570.788 -577.601
761000 571.993 -577.597
762000 570.451 -577.672
763000 570.768 -577.16
764000 569.961 -575.397
765000 570.481 -577.12
766000 570.134 -576.73
767000 575.704 -579.079
768000 574.666 -578.882
769000 572.772 -580.971
770000 572.353 -582.634
771000 573.871 -581.642
772000 573.521 -583.346
773000 574.996 -582.636
774000 574.588 -584.5
775000 575.782 -583.21
776000 575.14 -583.369
777000 576.205 -588.222
778000 578.797 -588.707
779000 578.376 -586.869
780000 581.106 -588.518
781000 580.426 -587.448
782000 580.207 -589.5
783000 580.652 -588.062
784000 582.087 -590.538
785000 582.253 -590.477
786000 580.453 -592.117
787000 580.429 -591.815
788000 581.79 -592.307
789000 582.825 -591.743
790000 585.596 -590.048
791000 587.373 -591.692
792000 587.223 -592.381
793000 586.108 -592.666
794000 588.068 -594.931
795000 588.449 -593.897
796000 587.949 -597.575
797000 587.154 -596.75
798000 588.928 -595.918
799000 590.01 -598.324
800000 591.642 -600.745
801000 590.502 -599.653
802000 589.124 -600.851
803000 589.177 -603.046
804000 590.934 -601.204
805000 592.198 -603.457
806000 590.959 -604.117
807000 593.529 -606.474
808000 595.099 -606.372
809000 595.254 -606.182
810000 596.907 -608.271
811000 596.166 -609.189
812000 598.719 -608.91
813000 600.519 -609.424
814000 602.118 -610.554
815000 602.511 -610.76
816000 602.059 -609.888
817000 603.188 -609.082
818000 602.612 -614.228
819000 602.167 -614.777
820000 603.183 -615.083
821000 604.589 -616.221
822000 602.852 -616.211
823000 603.058 -619.108
824000 605.029 -619.873
825000 606.896 -620.191
826000 606.394 -620.547
827000 605.802 -620.332
828000 608.661 -622.38
829000 608.437 -625.369
830000 608.205 -625.325
831000 611.363 -627.211
832000 610.76 -627.718
833000 612.305 -629.179
834000 615.607 -629.115
835000 615.194 -628.921
836000 615.54 -626.677
837000 619.463 -628.656
838000 621.212 -630.595
839000 621.44 -628.73
840000 620.768 -629.119
841000 621.206 -630.742
842000 622.874 -629.346
843000 624.431 -630.148
844000 622.743 -631.448
845000 624.784 -632.247
846000 624.211 -634.902
847000 623.263 -633.558
848000 623.523 -633.326
849000 624.386 -633.5
850000 625.576 -635.379
851000 626.901 -636.676
852000 628.344 -635.531
853000 628.47 -638.989
854000 628.769 -639.492
855000 629.118 -640.791
856000 629.182 -640.155
857000 631.377 -641.574
858000 631.344 -641.716
859000 631.82 -644.151
860000 630.578 -645.387
861000 632.383 -644.291
862000 632.98 -645.802
863000 634.986 -644.425
864000 635.741 -645.277
865000 635.146 -646.888
866000 636.866 -648.156
867000 637.584 -647.549
868000 638.88 -647.788
869000 639.63 -651.835
870000 641.227 -650.352
871000 643.735 -651.239
872000 644.277 -653.815
873000 644.041 -651.913
874000 645.607 -652.497
875000 645.955 -652.89
876000 646.435 -655.693
877000 648.942 -657.082
878000 649.072 -655.475
879000 649.543 -657.464
880000 651.128 -658.45
881000 650.826 -658.625
882000 652.098 -660.627
883000 650.849 -662.872
884000 653.256 -662.981
885000 652.209 -664.006
886000 652.325 -663.166
887000 652.187 -664.492
888000 652.911 -664.332
889000 652.368 -665.784
890000 653.447 -667.551
891000 653.547 -668.826
892000 653.94 -666.748
893000 654.455 -669.739
894000 655.278 -672.363
895000 656.101 -673.598
896000 656.091 -675.866
897000 658.898 -676.897
898000 660.766 -679.145
899000 659.696 -679.228
900000 660.979 -679.652
901000 661.22 -678.353
902000 662.777 -680.084
903000 662.771 -680.896
904000 662.608 -683.317
905000 665.304 -682.059
906000 665.997 -684.359
907000 665.997 -686.673
908000 666.164 -685.382
909000 668.843 -687.649
910000 669.069 -686.355
911000 670.491 -686.459
912000 669.975 -686.861
913000 670.696 -684.51
914000 672.579 -688.337
915000 673.932 -688.108
916000 673.713 -689.602
917000 675.474 -691.413
918000 675.967 -693.047
919000 675.82 -692.279
920000 676.74 -693.577
921000 676.232 -694.363
922000 676.771 -694.873
923000 677.871 -695.793
924000 678.802 -696.422
925000 681.512 -696.24
926000 679.793 -697.624
927000 680.347 -697.425
928000 680.382 -697.648
929000 681.477 -700.901
930000 682.251 -700.358
931000 683.273 -701.118
932000 684.003 -701.009
933000 683.648 -704.069
934000 685.631 -703.599
935000 685.956 -702.811
936000 686.985 -702.057
937000 688.005 -705.824
938000 689.529 -704.335
939000 689.666 -706.351
940000 689.229 -703.988
941000 691.89 -706.551
942000 692.967 -708.468
943000 693.113 -708.233
944000 695.46 -707.075
945000 698.301 -708.503
946000 699.788 -707.654
947000 701.519 -708.21
948000 702.203 -710.459
949000 700.571 -710.778
950000 702.606 -710.416
951000 702.377 -709.543
952000 703.795 -709.063
953000 705.872 -711.856
954000 706.25 -712.513
955000 706.242 -713.491
956000 708.233 -713.716
957000 711.805 -715.455
958000 711.261 -716.588
959000 711.963 -716.75
960000 712.079 -716.949
961000 714.052 -716.491
962000 713.865 -719.102
963000 713.456 -721.267
964000 714.887 -719.608
965000 715.415 -722.736
966000 715.557 -724.335
967000 715.999 -725.131
968000 717.212 -728.279
969000 717.352 -725.317
970000 716.779 -726.366
971000 717.173 -727.802
972000 719.532 -729.298
973000 718.919 -729.568
974000 719.439 -727.255
975000 717.621 -728.123
976000 719.632 -729.171
977000 719.392 -732.175
978000 721.101 -731.755
979000 721.053 -736.725
980000 722.853 -733.37
981000 722.721 -734.81
982000 723.194 -736.905
983000 725.139 -738.107
984000 726.31 -739.505
985000 725.228 -739.426
986000 725.602 -741.373
987000 726.949 -739.833
988000 730.298 -741.815
989000 729.673 -740.686
990000 730.649 -743.209
991000 733.026 -745.162
992000 732.719 -746.128
993000 734.957 -746.862
994000 736.502 -744.89
995000 735.185 -747.671
996000 737 -748.915
997000 737.283 -745.922
998000 738.459 -747.566
999000 738.399 -748.3
1000000 738.699 -750.156
1001000 739.837 -751.096
1002000 743.359 -749.858
1003000 745.737 -750.574
1004000 745.387 -753.246
1005000 744.502 -751.036
1006000 745.681 -748.392
1007000 746.728 -749.538
1008000 747.616 -749.196
1009000 749.75 -751.862
1010000 747.515 -750.436
1011000 748.633 -754.698
1012000 750.41 -755.577
1013000 749.47 -755.957
1014000 750.896 -755.639
1015000 749.49 -756.646
1016000 751.911 -758.092
1017000 754.876 -758.437
1018000 753.87 -759.685
1019000 754.303 -757.182
1020000 755.603 -759.69
1021000 756.835 -763.674
1022000 756.659 -765.017
1023000 757.276 -765.705
1024000 759.79 -764.544
1025000 760.492 -763.74
1026000 762.476 -765.006
1027000 763.403 -767.006
1028000 760.955 -765.692
1029000 763.412 -765.734
1030000 762.127 -764.614
1031000 762.953 -763.964
1032000 765.391 -766.038
1033000 764.795 -766.881
1034000 765.023 -768.511
1035000 766.392 -768.056
1036000 767.506 -768.702
1037000 769.023 -768.245
1038000 769.135 -768.779
1039000 768.082 -769.712
1040000 767.401 -769.648
1041000 770.115 -769.664
1042000 772.749 -769.787
1043000 773.133 -770.764
1044000 772.476 -770.873
1045000 774.242 -770.637
1046000 775.639 -773.161
1047000 775.726 -776.552
1048000 774.601 -773.629
1049000 777.3 -777.365
1050000 778.557 -780.234
1051000 779.169 -777.226
1052000 778.842 -777.161
1053000 782.342 -781.006
1054000 781.825 -781.55
1055000 782.076 -781.211
1056000 782.574 -783.272
1057000 783.782 -781.711
1058000 785.623 -782.362
1059000 787.76 -784.552
1060000 787.772 -786.423
1061000 788.909 -786.553
1062000 790.102 -788.129
1063000 791.098 -789.058
1064000 791.401 -788.119
1065000 791.718 -789.348
1066000 792.742 -787.949
1067000 791.234 -790.103
1068000 790.613 -791.134
1069000 791.138 -790.741
1070000 792.775 -791.511
1071000 792.85 -789.205
1072000 792.678 -793.07
1073000 795.009 -793.968
1074000 796.457 -792.552
1075000 795.898 -793.502
1076000 797.705 -793.054
1077000 798.327 -794.447
1078000 798.521 -794.824
1079000 797.548 -794.838
1080000 799.301 -794.815
1081000 801.924 -796.181
1082000 801.451 -798.079
1083000 800.379 -798.6
1084000 800.973 -800.499
1085000 799.824 -801.687
1086000 797.2 -803.757
1087000 799.21 -803.513
1088000 801.418 -803.642
1089000 801.465 -803.187
1090000 800.646 -803.778
1091000 800.035 -805.236
1092000 801.258 -806.491
1093000 800.265 -808.124
1094000 802.747 -808.596
1095000 801.877 -808.508
1096000 802.693 -808.619
1097000 803.898 -809.894
1098000 803.66 -808.771
1099000 805.269 -809.856
1100000 804.574 -809.43
1101000 803.971 -812.178
1102000 805.332 -815.878
1103000 803.243 -815.645
1104000 804.736 -814.526
1105000 804.784 -816.677
1106000 806.685 -814.879
1107000 808.383 -817.523
1108000 809.651 -817.444
1109000 810.876 -819.049
1110000 809.889 -820.629
1111000 810.685 -821.709
1112000 811.791 -821.448
1113000 811.936 -820.258
1114000 811.274 -824.059
1115000 811.983 -825.769
1116000 813.388 -825.683
1117000 813.323 -825.975
1118000 813.598 -825.045
1119000 814.593 -825.988
1120000 813.309 -827.111
1121000 813.777 -827.166
1122000 813.656 -827.312
1123000 816.022 -826.119
1124000 815.074 -827.04
1125000 816.44 -828.667
1126000 816.137 -828.723
1127000 815.44 -829.817
1128000 816.558 -831.663
1129000 817.883 -831.513
1130000 817.99 -831.702
